12:30.2,2021-13,A69-1602-41962,34.4,-119.5,6.69638405,M,152,-13307441.2,4082430.468,1.008214508,176.7388695,100-200,1,0.791666667
37:02.3,2021-13,A69-1602-41962,34.4,-119.5,4.165026041,M,152,-13307807.49,4081993.82,1.008261157,176.7404576,100-200,1,0.791666667
43:12.1,2021-13,A69-9001-4705,34.4,-119.5,6.989073873,M,199,-13307926.94,4082292.403,1.008272876,176.7408566,100-200,1,0.791666667
45:00.6,2021-13,A69-1602-41962,34.4,-119.5,7.557673699,M,152,-13307963.85,4082396.849,1.008276313,176.7409736,100-200,1,0.791666667
46:08.8,2021-13,A69-1602-41962,34.4,-119.5,4.022884671,M,152,-13307974.69,4082452.212,1.008278476,176.7410472,100-200,1,0.791666667
47:57.7,2021-13,A69-9001-4705,34.4,-119.5,3.454321531,M,199,-13308002.74,4082545.172,1.008281926,176.7411647,100-200,1,0.791666667
48:52.2,2021-13,A69-1602-41962,34.4,-119.5,3.067575471,M,152,-13308027.18,4082590.37,1.008283654,176.7412235,100-200,1,0.791666667
49:40.5,2021-13,A69-1602-41962,34.4,-119.5,7.405019031,M,152,-13308058.91,4082618.185,1.008285184,176.7412756,100-200,1,0.791666667
54:08.7,2021-13,A69-1602-41962,34.4,-119.5,6.179420912,M,152,-13308175.71,4082823.1,1.008293683,176.7415649,100-200,1,0.791666667
01:03.4,2021-13,A69-1602-41962,34.4,-119.6,3.450311204,M,152,-13308328.28,4083169.353,1.008306824,176.7420123,100-200,1,0.791666667
02:56.5,2021-13,A69-1602-41962,34.4,-119.6,9.411933376,M,152,-13308385.85,4083259.165,1.008310407,176.7421342,100-200,1,0.791666667
09:34.0,2021-13,A69-9001-4705,34.4,-119.6,6.792751677,M,199,-13308542.65,4083575.993,1.008323002,176.742563,100-200,1,0.791666667
15:48.5,2021-13,A69-1602-41962,34.4,-119.6,9.610503014,M,152,-13308807.7,4083743.987,1.008334869,176.742967,100-200,1,0.791666667
17:01.5,2021-13,A69-1602-41962,34.4,-119.6,3.610182954,M,152,-13308866.87,4083725.379,1.008337184,176.7430458,100-200,1,0.791666667
19:33.9,2021-13,A69-1602-41962,34.4,-119.6,4.404208891,M,152,-13308916.01,4083820.458,1.008342011,176.7432102,100-200,1,0.791666667
20:20.9,2021-13,A69-1602-41962,34.4,-119.6,6.457475133,M,152,-13308930.37,4083861.819,1.008343502,176.7432609,100-200,1,0.791666667
22:43.9,2021-13,A69-9001-4705,34.4,-119.6,8.066777732,M,199,-13308996.68,4083958.826,1.008348035,176.7434152,100-200,1,0.791666667
23:27.8,2021-13,A69-1602-41962,34.4,-119.6,8.173313442,M,152,-13309033.86,4083979.218,1.008349426,176.7434626,100-200,1,0.791666667
59:46.2,2021-13,A69-9001-4705,34.4,-119.5,7.883047396,M,199,-13308213.69,4083329.872,1.008988841,176.7652301,100-200,1,0.791666667
04:06.0,2021-13,A69-9001-4705,34.4,-119.6,4.760963777,M,199,-13308418.02,4083493.289,1.008997072,176.7655103,100-200,1,0.791666667
15:01.5,2021-13,A69-9001-4705,34.4,-119.6,5.81045818,M,199,-13308888.31,4083887.021,1.009017843,176.7662174,100-200,1,0.791666667
15:38.0,2021-13,A69-1602-41962,34.4,-119.6,9.18239541,M,152,-13308881.7,4083918.083,1.009018999,176.7662567,100-200,1,0.791666667
18:31.1,2021-13,A69-1602-41962,34.4,-119.6,5.101660689,M,152,-13308875.75,4083952.723,1.009024484,176.7664435,100-200,1,0.791666667
19:10.3,2021-13,A69-9001-4705,34.4,-119.6,6.706863275,M,199,-13308915.66,4083948.765,1.009025726,176.7664858,100-200,1,0.791666667
19:15.8,2021-13,A69-1602-41962,34.4,-119.6,6.626993297,M,152,-13308922.24,4083950.029,1.0090259,176.7664917,100-200,1,0.791666667
20:02.2,2021-13,A69-1602-41962,34.4,-119.6,8.491743383,M,152,-13308967.16,4083956.158,1.009027371,176.7665418,100-200,1,0.791666667
22:22.9,2021-13,A69-9001-4705,34.4,-119.6,9.690323711,M,199,-13309075.42,4084024.504,1.00903183,176.7666935,100-200,1,0.791666667
18:46.7,2021-13,A69-9001-4705,34.4,-119.6,7.633514263,M,199,-13309692.38,4084048.357,1.009139058,176.7703438,100-200,1,0.791666667
21:57.5,2021-13,A69-1602-41962,34.4,-119.6,4.980450414,M,152,-13309511.88,4084069.322,1.009145104,176.7705496,100-200,1,0.791666667
23:00.7,2021-13,A69-1602-41962,34.4,-119.6,7.224427703,M,152,-13309463.27,4084104.908,1.009147104,176.7706177,100-200,1,0.791666667
23:30.0,2021-13,A69-9001-4705,34.4,-119.6,7.496275222,M,199,-13309437.21,4084110.876,1.009148034,176.7706493,100-200,1,0.791666667
24:27.5,2021-13,A69-1602-41962,34.4,-119.6,8.554925345,M,152,-13309385.57,4084130.301,1.009149857,176.7707114,100-200,1,0.791666667
25:11.8,2021-13,A69-1602-41962,34.4,-119.6,8.250063973,M,152,-13309342.46,4084115.864,1.009151259,176.7707591,100-200,1,0.791666667
29:33.0,2021-13,A69-1602-41962,34.4,-119.6,9.234281459,M,152,-13309087.18,4084083.849,1.009159535,176.7710409,100-200,1,0.791666667
38:03.7,2021-13,A69-1602-41962,34.4,-119.5,2.305425181,M,152,-13308047.49,4082741.912,1.011913571,176.864786,100-200,1,1
42:25.5,2021-13,A69-1602-41962,34.4,-119.5,5.238900163,M,152,-13308170.1,4082820.56,1.011921866,176.8650683,100-200,1,1
43:35.3,2021-13,A69-1602-41962,34.4,-119.5,1.68920184,M,152,-13308187.7,4082879.984,1.011924078,176.8651436,100-200,1,1
46:56.8,2021-13,A69-9001-4705,34.4,-119.5,4.472239034,M,199,-13308124.24,4083054.725,1.011930463,176.8653609,100-200,1,1
47:56.1,2021-13,A69-1602-41962,34.4,-119.5,7.299725168,M,152,-13308130.97,4083105.826,1.011932342,176.8654249,100-200,1,1
48:44.3,2021-13,A69-9001-4705,34.4,-119.5,3.264611586,M,199,-13308170.29,4083129.479,1.011933869,176.8654768,100-200,1,1
49:51.5,2021-13,A69-1602-41962,34.4,-119.5,6.065208511,M,152,-13308223.99,4083164.672,1.011936,176.8655493,100-200,1,1
50:47.3,2021-13,A69-1602-41962,34.4,-119.6,5.472734372,M,152,-13308272.14,4083158.4,1.011937767,176.8656095,100-200,1,1
52:25.3,2021-13,A69-9001-4705,34.4,-119.6,5.52642055,M,199,-13308357.64,4083188.02,1.011940873,176.8657152,100-200,1,1
53:56.1,2021-13,A69-1602-41962,34.4,-119.6,4.829144138,M,152,-13308428.93,4083241.986,1.01194375,176.8658131,100-200,1,1
55:40.0,2021-13,A69-1602-41962,34.4,-119.6,2.991434807,M,152,-13308493.63,4083317.287,1.011947041,176.8659252,100-200,1,1
03:12.9,2021-13,A69-9001-4705,34.4,-119.6,2.433442712,M,199,-13308766.17,4083480.62,1.011961395,176.8664137,100-200,1,1
04:44.1,2021-13,A69-1602-41962,34.4,-119.6,3.801383303,M,152,-13308846.36,4083499.717,1.011964283,176.866512,100-200,1,1
05:40.2,2021-13,A69-9001-4705,34.4,-119.6,5.457206161,M,199,-13308882.2,4083536.619,1.011966063,176.8665726,100-200,1,1
14:50.7,2021-13,A69-1602-41962,34.4,-119.6,7.217776041,M,152,-13309153.5,4083896.138,1.011983508,176.8671663,100-200,1,1
17:24.1,2021-13,A69-1602-41962,34.4,-119.6,7.841361954,M,152,-13309230.04,4084019.413,1.011988369,176.8673318,100-200,1,1
24:00.0,2021-13,A69-1602-41962,34.4,-119.6,6.510494943,M,152,-13309463.89,4084057.11,1.012000913,176.8677588,100-200,1,1
30:27.8,2021-13,A69-1602-41962,34.4,-119.6,9.619080963,M,152,-13309773.16,4084135.519,1.012013202,176.868177,100-200,1,1
43:59.8,2021-13,A69-1602-41962,34.4,-119.6,5.951346544,M,152,-13309109.19,4083820.751,1.01215301,176.8729356,100-200,1,1
54:28.4,2021-13,A69-1602-41962,34.4,-119.6,4.968274244,M,152,-13308707.91,4083571.711,1.012172929,176.8736135,100-200,1,1
55:14.8,2021-13,A69-9001-4705,34.4,-119.6,5.510566778,M,199,-13308671.13,4083550.672,1.012174398,176.8736635,100-200,1,1
55:43.5,2021-13,A69-1602-41962,34.4,-119.6,4.025097667,M,152,-13308647.73,4083534.513,1.01217531,176.8736945,100-200,1,1
58:44.6,2021-13,A69-1602-41962,34.4,-119.6,8.473367228,M,152,-13308527.2,4083479.263,1.012181046,176.8738898,100-200,1,1
00:14.9,2021-13,A69-9001-4705,34.4,-119.6,7.615707307,M,199,-13308480.81,4083413.819,1.012183908,176.8739872,100-200,1,1
02:33.2,2021-13,A69-1602-41962,34.4,-119.6,9.447683145,M,152,-13308410.5,4083305.794,1.01218829,176.8741363,100-200,1,1
05:11.4,2021-13,A69-9001-4705,34.4,-119.6,3.33124724,M,199,-13308281.27,4083252.033,1.012193303,176.874307,100-200,1,1
08:24.7,2021-13,A69-1602-41962,34.4,-119.5,3.562852893,M,152,-13308199.44,4083104.599,1.01219943,176.8745155,100-200,1,1
13:20.3,2021-13,A69-1602-41962,34.4,-119.5,2.835622547,M,152,-13308061.35,4082923.911,1.012208796,176.8748343,100-200,1,1
14:26.9,2021-13,A69-9001-4705,34.4,-119.5,7.314235969,M,199,-13308068.62,4082902.287,1.012210906,176.8749061,100-200,1,1
16:03.3,2021-13,A69-1602-41962,34.4,-119.5,3.27856645,M,152,-13308012.53,4082827.205,1.012213962,176.8750101,100-200,1,1
23:20.5,2021-13,A69-1602-41962,34.4,-119.5,7.405784732,M,152,-13307787.68,4082615.179,1.012227815,176.8754816,100-200,1,1
27:35.4,2021-13,A69-1602-41962,34.4,-119.5,6.261301382,M,152,-13307933.06,4082508.328,1.012235894,176.8757566,100-200,1,1
28:35.4,2021-13,A69-1602-41962,34.4,-119.5,5.952654737,M,152,-13307940.6,4082502.686,1.012237794,176.8758213,100-200,1,1
29:52.4,2021-13,A69-1602-41962,34.4,-119.5,3.892418233,M,152,-13307949.37,4082470.216,1.012240233,176.8759043,100-200,1,1
32:02.8,2021-13,A69-1602-41962,34.4,-119.5,2.622961066,M,152,-13307965.7,4082436.979,1.012244365,176.8760449,100-200,1,1
34:27.5,2021-13,A69-1602-41962,34.4,-119.5,4.323052996,M,152,-13307923.33,4082494.279,1.012248953,176.876201,100-200,1,1
35:22.5,2021-13,A69-1602-41962,34.4,-119.5,5.588965899,M,152,-13307908.55,4082524.868,1.012250695,176.8762603,100-200,1,1
38:21.5,2021-13,A69-1602-41962,34.4,-119.5,3.233333556,M,152,-13308052.22,4082475.422,1.012256367,176.8764534,100-200,1,1
